"name","category","color","経度","緯度"
"白波瀬小児科","hospital","white","135.955818","35.03163"
"ヤマト運輸 津白塚センター","freight_and_cargo_service","white","136.5268776","34.7663533"
"京都　鶏白湯そば　純　","restaurant","white","135.7606275","35.0161691"
"東京地下鉄半蔵門線清澄白河駅","transportation","white","139.799297","35.682172"
"白方村 (香川県)","public_and_government_association","white","133.7357222","34.2596944"
"ilex mystyle +24 白壁","gym","white","136.915658","35.183546"
"白山浴場","spas","white","139.748506","35.715784"
"白樺リゾート池の平ホテル","hotel","white","138.315891","36.271803"
"美矯正白々華広島店","beauty_salon","white","132.4596064","34.3907217"
"豊島区立目白小学校","elementary_school","white","139.7094762","35.7206725"
"ウエストコーストカフェ 白馬","cafe","white","137.839075","36.6688809"
"白神山地十二湖","lake","white","139.9831113","40.5646094"
"野田白鬚（しらひげ）神社","religious_organization","white","139.3499831","35.8436972"
"焼肉白雲亭","japanese_restaurant","white","138.798459","36.31386"
"ペンション白い星","bed_and_breakfast","white","140.756651","39.765295"
"YOSA PARK ひまわりの種 白庭台店","spas","white","135.7134794","34.7257792"
"白井市環境課","town_hall","white","140.0558197","35.7912256"
"天白ゴルフセンター","driving_range","white","136.963282","35.109042"
"白鳥台小学校","elementary_school","white","140.9372866","42.3719763"
"新白信ビル イベントホール","arts_and_entertainment","white","140.198337","37.12874"
"快活クラブ 和白店","cafe","white","130.435116","33.692527"
"白と黒","eat_and_drink","white","131.884026","32.957567"
"白馬観光開発","park","white","137.857905","36.715857"
"白石うーめん 関東家","japanese_restaurant","white","140.621905","38.006853"
"あじさいの里白鳳庵","attractions_and_activities","white","139.477461","35.474873"
"白山時計店",,"white","139.7507655","35.7152863"
"屋台屋 フリータイム白子店","asian_restaurant","white","139.640993","35.788932"
"目白四丁目児童遊園 公衆トイレ","park","white","139.6992966","35.7236108"
"マルマルワンワン白楽店","pet_store","white","139.626794","35.485943"
"白石警察署白石駅前交番","police_department","white","140.625355","38.00328"
"白樺食堂","restaurant","white","137.533064","35.52466"
"串かつ 太白","japanese_restaurant","white","135.5467766","34.6296437"
"明光バス株式会社白浜営業所","bus_station","white","135.37093","33.678522"
"白川食堂","restaurant","white","135.833377","34.625443"
"しちりん西白井駅前店","japanese_restaurant","white","140.033003","35.785365"
"白くま整骨院","hospital","white","139.6003919","35.9592214"
"白浜海舟","japanese_restaurant","white","135.3449747","33.6809758"
"白江自動車整備","car_dealer","white","136.721386","36.765305"
"札幌商工会議所白石地区センター","event_planning","white","141.43584","43.034145"
"Snow-White Farm 白雪農園","farm","white","137.314","36.6635"
"源太寿司白銀店","sushi_restaurant","white","140.8895832","37.0565052"
"白山社","religious_organization","white","136.88063","35.2653516"
"白金駅","train_station","white","136.855638","35.472555"
"白洋舎駒沢サービス店","laundromat","white","139.657918","35.631645"
"立科白樺高原ユースホステル","hostel","white","138.2690428","36.1311444"
"白井商事","real_estate","white","139.6706348","35.8482395"
"ブックオフ白河店","bookstore","white","140.195305","37.120425"
"白山橋","bridge","white","138.061915","35.829947"
"白水","japanese_restaurant","white","130.54939","33.378106"
"鶏白湯ラーメン とりの助","japanese_restaurant","white","140.113216","35.801685"
"白ばら 松永店","candy_store","white","133.259244","34.442816"
"尾白内駅","train_station","white","140.613455","42.111224"
"株式会社ジェーユーシー白河","gas_station","white","140.1860325","37.1255351"
"白川製麺所","japanese_restaurant","white","135.110516","34.688725"
"にんにく専門農家　白川農場","farm","white","133.7721844","34.1760136"
"白髭神社","landmark_and_historical_building","white","139.627329","35.162171"
"パイラー 白湯×麻辣",,"white","139.7709656","35.6929359"
"とんかつ播六白明石藤江店","japanese_restaurant","white","134.949456","34.661871"
"海鮮料理 琴白丸","seafood_restaurant","white","133.0","34.0667"
"川本白鳥飛来地","landmark_and_historical_building","white","139.3023705","36.1354226"
"大和四季旬菜『白雲庵』BYAKU-UN-AN","restaurant","white","135.7107639","34.4568542"
"アドベンチャーワールド/〒649-2201 和歌山県西牟婁郡白浜町堅田2399番地","amusement_park","white","135.3873816","33.6969362"
"白沢公園","park","white","139.946099","36.632084"
"株式会社白橋","printing_services","white","139.7733661","35.6740969"
"天然酵母のパン屋さん　白殻五粉","bakery","white","135.217","35.0667"
"白幡神社","religious_organization","white","139.655515","35.503001"
"白鶴酒造資料館","history_museum","white","135.2613115","34.7099386"
"吉野家 4号線白石店",,"white","140.611659","38.000015"
"白鳥温泉上湯","natural_hot_springs","white","130.8308523","31.9747403"
"白檀","coffee_shop","white","139.771835","35.670112"
"豊島消防署目白出張所","public_service_and_government","white","139.71108","35.720118"
"ダンススタジオ・ネイティブ 白石店","dance_school","white","141.434663","43.029559"
"カギの救急車 帯広白樺通店",,"white","143.1508789","42.9184265"
"ヤマト運輸 神保町白山通り営業所",,"white","139.7575345","35.6978075"
"新白河駅","train_station","white","140.0311258","36.9415477"
"白河警察署","police_department","white","140.198915","37.130079"
"白鷺","japanese_restaurant","white","135.46886","34.713703"
"白ゆり","japanese_restaurant","white","139.694146","35.520269"
"白老観光協会","travel_services","white","141.361127","42.554135"
"白山社八幡社合殿","buddhist_temple","white","137.963253","35.848875"
"ガスト帯広白樺店","steakhouse","white","143.172351","42.919349"
"居酒屋白ヒゲ","chinese_restaurant","white","139.6240775","35.3410942"
"帆白","japanese_restaurant","white","136.6559135","36.5559876"
"みやざき白衣","shopping","white","130.3892586","33.5772974"
"南白浜小学校","elementary_school","white","135.3895748","33.6492697"
"白日居 神楽坂書道教室","professional_services","white","139.734109","35.703817"
"白幡のいちょう","landmark_and_historical_building","white","140.9084773","37.8419615"
"南アルプス市立白根百田小学校","elementary_school","white","138.470027","35.658177"
"鳥羽樋ノ山 白龍稲荷神社","community_services_non_profits","white","136.8373346","34.4787906"
"白山印刷株式会社第1工場","printing_services","white","139.822798","35.802618"
"白金整形外科病院","orthopedist","white","140.104345","35.527097"
"白石町立北明小学校","elementary_school","white","130.145431","33.167988"
"リラクゼーションサロン　白い風の音　しろいかぜのね","professional_services","white","130.7070279","32.8107765"
"白金台パール矯正歯科こども歯科","dentist","white","139.7233137","35.6371348"
"白鳥園","public_service_and_government","white","134.380908","34.256879"
"ホテル白樺荘","hotel","white","137.9720001","36.23806"
"ラシーヌ オーガニック 目白",,"white","139.7072477","35.7220305"
"白山天望の湯","spas","white","136.634837","36.165592"
"五色台 白峰展望台","landmark_and_historical_building","white","133.8982051","34.381782"
"第二白鳩幼稚園","preschool","white","135.626971","34.587006"
"オークウッドアパートメント白金","landmark_and_historical_building","white","139.7286636","35.639455"
"白川","japanese_restaurant","white","136.960895","35.244293"
"鶏白湯らーめん ちきんういんぐ","japanese_restaurant","white","135.19269","34.229795"
"福岡和白病院","hospital","white","130.4336078","33.692362"
"和白バス停","transportation","white","130.433952","33.688388"
"IBUSUKI HAKUSUIKAN / 砂むし温泉　指宿白水館","hotel","white","130.6557991","31.2541122"
"Eneosウイング 白樫","gas_station","white","136.0857156","34.723759"
"寒河江市立白岩小学校","elementary_school","white","140.22925","38.410972"
"北白川西町道標","landmark_and_historical_building","white","135.78545","35.028457"
"白十字岡南店","candy_store","white","133.941793","34.618886"
"お好み焼き 千房 イオンモール白山店",,"white","136.581504","36.544492"
"白山神社社務所","landmark_and_historical_building","white","136.372443","36.251087"
"平戸白浜港","marina","white","130.5147868","33.2989523"
"ホテル白萩","hotel","white","140.8812388","38.2684334"
"自然王国白滝の里 里の茶屋","accommodation","white","133.4641701","33.8187697"
"白河中華そば 葵","chinese_restaurant","white","140.189562","37.095812"
"たまな食堂南紀白浜店","japanese_restaurant","white","135.346099","33.683256"
"白扇","cafe","white","138.13584","36.301444"
"トヨタカローラ石川 白山店","car_dealer","white","136.5737861","36.5153101"
"ナカケー白川店","supermarket","white","134.456294","35.622757"
"群馬県草津 白根火山","mountain","white","138.5930572","36.6217884"
"道の駅あいおい白龍城","public_service_and_government","white","134.461843","34.804269"
"白い象 福井屋新太郎仏壇","shopping","white","136.6857636","35.0663325"
"セイコーマート 白糠店","convenience_store","white","144.072257","42.963329"
"ダイイチ白石神社前店","grocery_store","white","141.427285","43.040811"
"白山神社","buddhist_temple","white","139.274146","35.644043"
"道の駅白尾ふれあいパーク","public_service_and_government","white","136.891885","35.889664"
"アルビオン 白金教育センター","cosmetic_and_beauty_supplies","white","139.730025","35.640364"
"白鹿食堂","eat_and_drink","white","141.306529","43.055382"
"monova 白山通り店","shopping","white","139.7463231","35.7241044"
"ガスト 大牟田白金店","restaurant","white","130.436614","33.023826"
"白井市佛法寺","buddhist_temple","white","140.1030545","35.8022028"
"白金シェ トモ キュイジーヌ","french_restaurant","white","139.7066995","35.627701"
"白成気功整体院","naturopathic_holistic","white","133.8025669","34.2721136"
"白寿ホール","topic_concert_venue","white","139.690168","35.667291"
"しあわせラーメン白馬童子","japanese_restaurant","white","135.465529","34.683269"
"白樺","japanese_restaurant","white","140.070396","39.754098"
"白新商会","flowers_and_gifts_shop","white","139.0986142","37.9108647"
"白川吉見神社","religious_organization","white","131.095092","32.825192"
"白馬中学校","middle_school","white","137.8401571","36.6802055"
